month_date_yyyymm,state,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy
202105,idaho,524999,0.0046,0.3465,2612,0.2121,-0.5941,3112,0.2609,0.0104,152,0.2258,-0.3214,265.4266312,0.017,0.4294,2120,-0.0331,-0.035,916811.7402,-0.0666,0.5113
202105,iowa,224900,0.0223,0.0108,7661,-0.0076,-0.4004,4328,0.0755,0.0394,988,0.6358,2.4789,136.0949047,0.0205,0.0677,1577,0.0054,-0.0378,266895.9748,0.0137,0.0416
202105,virginia,375000,0.0163,0.0716,13209,0.0454,-0.4838,13404,0.042,0.3044,1172,-0.1067,0.6839,183.3333333,0.0077,0.1842,1963,-0.001,-0.0979,564341.6106,-0.028,0.1331
202105,rhode island,398000,-0.0049,-0.0048,1062,0.0771,-0.5411,1368,0.1958,0.2258,20,-0.5455,0,263.9442231,-0.0096,0.1154,1506,-0.0262,-0.1254,813859.0833,-0.0778,0.2019
202105,montana,465000,0.069,0.2237,2114,0.083,-0.5789,1428,0.1479,-0.1185,36,-0.1818,-0.3077,229.6882984,0.0524,0.2423,2112,-0.0014,-0.0249,928917.9264,-0.0291,0.3685
202105,texas,330000,0.0239,0.1,37734,0.0033,-0.5886,33596,0.0624,-0.0608,4676,0.0428,0.315,158,0.0245,0.153,2086,0.0085,-0.0527,506367.0264,0.0117,0.1733
202105,new york,589999,-0.0042,0.1824,54356,0.0468,-0.0982,21404,0.0604,0.5267,1048,-0.026,0.7823,235.9375,-0.011,0.2442,1307,-8.00E-04,-0.1513,1297325.16,-0.0136,0.2082
202105,massachusetts,660000,2.00E-04,0.1478,7539,0.0245,-0.4363,9196,0.116,0.2779,296,0.2542,0.8049,379.6568627,-0.0017,0.3397,1745,0.002,-0.1187,1239836.293,-0.0067,0.3851
202105,new hampshire,410000,2.00E-04,0.0652,1639,0.1044,-0.5475,1992,0.085,0.0596,80,0,-0.1667,217.7615572,-0.0119,0.1745,1892,0.004,-0.054,571768.7245,-0.0272,0.1689
202105,alabama,273000,0.0115,0.09,7712,-0.06,-0.5669,5336,0.0365,-0.1041,856,-0.0655,0.2442,128.1310212,0.0145,0.1235,1975,-0.0068,-0.0342,380442.4465,0.0133,0.1523
202105,colorado,575000,0.0132,0.15,8666,0.0507,-0.5712,9268,0.0852,-0.1257,752,0.2051,0.5798,262.2377622,-0.0156,0.2517,2160,0.0179,-0.1067,1244587.518,-0.0504,0.4152
202105,arizona,435000,2.00E-04,0.1853,7026,0.0369,-0.6359,8872,0.0316,0.0572,652,0.0062,-0.0791,230.9058615,0.0181,0.2305,1968,-0.0224,-0.0358,741917.0795,-0.0649,0.2735
202105,new mexico,298800,0.0448,0.0973,3729,0.0147,-0.3934,2116,0.1279,0.145,152,-0.2083,0.8095,147.4074074,0.0321,0.0908,1947,-0.0074,-0.0107,462138.1477,3.00E-04,0.1765
202105,north carolina,354900,-0.0232,0.0865,12299,2.00E-04,-0.6416,11664,0.1355,-0.0088,1304,0.0482,0.1014,158.7646803,-0.0063,0.1377,1782,-0.013,-0.0995,529392.7456,-0.027,0.1933
202105,nebraska,265500,-0.0148,0.0412,2534,0.0368,-0.4629,1856,0.0791,-0.1262,176,0.2941,0.4667,129.5546559,-0.0065,0.0849,1980,-0.0018,0.0015,350768.3922,0.0098,0.1653
202105,washington,574950,0.0167,0.1746,6324,0.0947,-0.5429,9808,0.1095,0.1474,940,0.4873,0.5667,301.406564,0.0048,0.2546,1850,0.0022,-0.0842,790959.0547,-0.0281,0.1912
202105,north dakota,262140,0.0284,0.0968,1723,0.0029,-0.4259,872,0.09,-0.1138,128,0,5.4,123.468426,0.014,0.087,2128,0.0131,0.0052,307529.9923,0.0257,0.1097
202105,connecticut,399900,-0.0184,0.0309,11263,0.0996,-0.2788,6084,0.0927,0.1864,252,-0.1,0.6154,202.366127,0.0014,0.1336,1996,-0.0045,-0.0708,898469.7267,-0.0197,0.1371
202105,oklahoma,225000,-0.0205,-0.0213,4991,-6.00E-04,-0.5708,3736,0.0835,-0.1756,372,0.1481,0.6316,117.2332943,0.0203,0.0408,1836,-0.0263,-0.0661,346733.9882,-0.015,0.1433
202105,hawaii,680000,0.0382,0.0811,4698,-0.041,-0.2981,1644,-0.0307,0.2417,116,-0.1471,1.0714,563.7450199,-0.0018,0.1066,1157,0.023,-0.047,1283771.216,-0.0012,0.119
202105,south carolina,303906,0.0186,0.0516,8218,-0.0828,-0.6671,6324,0.0896,-0.1222,1412,-0.2067,0.7475,139.9621642,-0.013,0.1002,1665,0.0048,-0.0342,511869.6198,0.0081,0.1805
202105,indiana,234900,0.0105,0.0217,5774,0.0404,-0.5433,5944,0.1352,-0.0256,364,0.1375,0.82,120.1923077,0.0033,0.1425,1844,0.0093,-0.0743,321209.755,-0.0087,0.1046
202105,utah,599900,8.00E-04,0.3361,3447,0.1494,-0.6573,4504,0.1317,-0.0609,356,0.2535,-0.1759,244.0408627,0.034,0.3908,2508,-0.0134,-0.0343,1257718.089,-0.0401,0.6778
202105,district of columbia,574500,0.017,-0.1734,1629,0.0396,0.2304,1184,-0.0034,0.5258,24,-0.1429,1,583.9622642,-0.0094,0.1013,972,0.0136,-0.2805,951392.7213,-0.0141,-0.0874
202105,georgia,359000,0.0113,0.1581,22553,0.0206,-0.6061,21568,0.0648,-0.0428,2088,0.0675,-0.0969,141.15625,0.014,0.2032,1890,0.0035,-0.0865,516313.0233,-0.0056,0.2225
202105,south dakota,273853,0.0432,0.0959,1958,0.0538,-0.4369,1032,0.0157,-0.2158,56,-0.125,3.6667,146.5536105,-0.0019,0.1209,1832,0.033,-0.0557,342051.8042,0.0358,0.0683
202105,maryland,375000,0.026,0.0504,7014,0.0802,-0.4946,8144,0.0335,0.311,636,0.2422,0.4071,198.6552567,0.0175,0.1417,1774,0.0317,-0.0653,529100.3937,-0.0103,0.1004
202105,new jersey,449900,0.001,0.0976,20781,0.0616,-0.3741,16348,0.0861,0.3817,600,0.2397,0.875,0,,-1,0,,-1,680342.4981,-0.0162,0.1444
202105,alaska,340000,0.0164,0.1184,1285,0.0673,-0.4749,968,0.2872,0.0708,72,0.2,1.25,194.6831364,0.0064,0.128,1757,0.0115,0.004,415239.1825,-0.0231,0.1934
202105,tennessee,348900,0.0027,0.108,7576,0.0322,-0.6242,7628,0.1042,-0.1603,636,0.0392,-0.1929,161.2903226,-9.00E-04,0.1677,1792,-0.0064,-0.1137,531165.0398,-0.0291,0.2197
202105,wyoming,295000,0.0489,0.0539,1385,0.0244,-0.4932,836,0.1676,-0.0991,52,0.4444,1.1667,136.2745098,0.0403,0.0705,2100,-0.005,-0.0428,748495.9341,0.0592,0.1151
202105,kentucky,249000,0.0081,0.0641,4723,0.0062,-0.5288,3824,0.13,0.0814,216,-0.1818,0.3171,122.3958333,0.0076,0.1089,1809,-0.0099,-0.0612,355133.6061,0.0121,0.1617
202105,delaware,379900,-0.0168,0.1289,1329,-0.0141,-0.6121,1256,0.1716,0.2077,268,-0.3431,1.0303,178.1454545,0.0078,0.1337,1958,-0.0141,-0.0171,508201.5622,-0.0355,0.141
202105,minnesota,320000,-0.0045,0.0323,8763,0.0801,-0.4903,8696,0.2011,-0.0023,420,-0.087,1.2826,172.4480151,-0.0015,0.1267,1879,-0.0069,-0.068,428628.7683,-0.0225,0.0762
202105,california,769000,-0.0315,0.2403,37827,0.0387,-0.4203,38228,0.0427,0.1436,1764,0.0889,0.2709,450.375,-0.0252,0.3315,1799,-0.0121,-0.0359,1705117.469,-0.0643,0.36
202105,illinois,265000,0.0707,0.0821,26765,0.0269,-0.4083,18208,0.0979,0.0787,672,0.4609,1.7541,138.78125,0.0599,0.165,1549,0.0174,-0.1087,417337.206,0.0079,0.15
202105,wisconsin,284900,0.0175,0.0364,7598,0.119,-0.488,6520,0.1577,0.0991,200,-0.0196,0.4706,147.3526474,-0.0099,0.0717,1730,-0.0046,-0.0598,379915.691,-0.019,0.0689
202105,michigan,260000,-0.0185,0.0838,12871,0.1383,-0.5478,13372,0.2858,-0.0808,664,-0.1217,0.7849,154.8898072,-8.00E-04,0.1395,1650,-0.003,-0.0254,397655.8664,-0.0362,0.1931
202105,oregon,515000,0.0311,0.1707,5378,0.1118,-0.5552,6324,0.1245,0.1746,2920,1.1345,1.1922,276.3730385,0.009,0.2287,1870,0.0032,-0.065,698136.34,-6.00E-04,0.2144
202105,ohio,219900,-0.0106,0.0727,10690,0.1032,-0.4641,12088,0.2892,0.2215,808,0.5538,0.9612,113.6363636,0.0195,0.1339,1657,0.0061,-0.0411,316821.0963,-0.0261,0.1035
202104,idaho,522620.5,-0.0231,0.3576,2155,0.1906,-0.6564,2468,0.1426,0.0049,124,0.2917,-0.1143,260.9769739,0.0057,0.4174,2192.5,-0.032,0.0057,982275.56,-0.0628,0.6313
202104,michigan,264900,-0.0079,0.1568,11307,0.0034,-0.5817,10400,0.202,1.4505,756,0.1667,2.6346,155.0114966,0.0057,0.1852,1655,0.0052,-0.009,412577.5225,-0.0062,0.2796
202104,new york,592500,0.0094,0.1862,51925,0.0235,-0.1866,20184,0.2159,1.6912,1076,0.2227,2.8429,238.5625,-0.0012,0.2723,1308,-0.0143,-0.1392,1315246.896,0.0141,0.1623
202104,alabama,269900,0.0077,0.0839,8204,-0.034,-0.56,5148,0.0842,0.0619,916,0.1566,0.7891,126.3019178,0.0195,0.1298,1988.5,0.0028,-0.0163,375449.0136,0.0151,0.1717
202104,kansas,207500,0.0864,0.058,3096,-0.0379,-0.5879,2556,0.179,0.0886,232,-0.1212,0.871,105.985508,0.0376,0.1051,1854,-0.0056,-0.073,314615.4127,-0.0076,0.0893
202104,missouri,249250,-0.001,0.1677,8082,0.0133,-0.5516,6636,0.203,0.1675,944,0.0216,2.5758,130.8111413,0,0.2075,1769,-0.0101,-0.0208,358249.8039,-0.0122,0.2476
202104,hawaii,655000,0.0163,0.0434,4899,-0.0305,-0.123,1696,0.06,0.493,136,0.36,3.25,564.7648997,-0.0096,0.0881,1131,0.0098,-0.063,1285367.394,-0.0109,0.0157
202104,mississippi,229500,0.0202,0.1195,3866,-0.1005,-0.5763,1800,0.0843,-0.0323,260,0.5476,1.5,106.3476813,0.0192,0.0771,2014,0.007,0.009,320502.9105,0.0412,0.2053
202104,minnesota,321450,-0.0109,0.061,8113,0.0445,-0.4974,7240,0.1355,0.0278,460,0.1856,1.5,172.7082725,-0.001,0.1415,1892,-0.0024,-0.0578,438498.1418,-0.0169,0.1156
202104,wisconsin,280000,0.002,0.0507,6790,0.0508,-0.5531,5632,0.2318,0.2003,204,-0.0893,0.9615,148.8225349,-0.015,0.0983,1738,-0.0032,-0.0422,387284.3724,-0.0193,0.1123
202104,west virginia,163450,0.0251,-0.0328,2711,-0.0471,-0.5512,1368,0.114,0.1176,88,0.2941,0.2222,84.66615226,0.0136,0.0135,1567.5,-0.001,-0.0419,269487.1188,0.0485,0.1555
202104,wyoming,281250,0.0135,0.0227,1352,-0.0322,-0.4869,716,0.2695,-0.011,36,0,0.125,130.9913018,0.0056,0.0393,2110.5,-0.0064,-0.0222,706640.3652,0.0267,0.0372
202104,new jersey,449450,1.00E-04,0.1264,19575,0.0632,-0.42,15052,0.115,1.2628,484,-0.0763,1.1228,0,,-1,0,,-1,691526.6734,-0.0082,0.1523
202104,texas,322299,0.0249,0.0927,37611,-0.0369,-0.6015,31624,0.1065,0.086,4484,-0.2451,0.884,154.2265625,0.0178,0.1457,2068.5,0.0017,-0.0487,500525.4362,0.0024,0.2153
202104,georgia,355000,0.0071,0.1837,22098,-0.0017,-0.6288,20256,0.1016,0.0303,1956,-0.1451,0.1014,139.2057328,-3.00E-04,0.2068,1883.5,0.0181,-0.0783,519199.5089,-0.0201,0.2698
202104,illinois,247500,0.0647,0.0534,26065,0.0039,-0.4345,16584,0.144,0.337,460,-0.2069,0.8852,130.9375,0.0826,0.1311,1522.5,0.0096,-0.1128,414053.7432,0.0074,0.1862
202104,colorado,567498.5,4.00E-04,0.1354,8248,-0.0127,-0.5481,8540,0.0718,0.4028,624,0.1064,0.4054,266.3816012,-0.0122,0.2647,2122,0.0281,-0.1043,1310665.391,-0.0315,0.4366
202104,louisiana,274945,0.052,0.1727,7042,-0.0892,-0.5734,3496,0.0607,0.1336,244,-0.2651,0.2449,134.6908201,0.042,0.1226,1970.5,0.0095,0.0242,385586.1959,0.0368,0.2582
202104,nevada,397000,0.0381,0.1507,5489,0.0499,-0.5043,4424,0.1127,0.1605,452,0.2556,1.0926,217.4397771,0.0341,0.178,1804.5,0.0112,-0.035,756851.4211,-0.006,0.2785
202104,maine,327450,0.0395,0.2132,2230,-0.0141,-0.6112,1596,0.2239,0.4099,96,0.0909,1,192.5088996,0.0393,0.2068,1698.5,0.021,0.0198,515714.0586,0.038,0.2878
202104,maryland,365500,0.0154,0.0518,6493,0.069,-0.5392,7880,0.1434,0.4947,512,-0.0154,0.6623,195.2340046,0.0122,0.1416,1719.5,0.0175,-0.0827,534580.1897,-0.013,0.1528
202104,kentucky,247000,0.0082,0.098,4694,-0.0322,-0.5738,3384,0.1059,0.093,264,0.32,1.4444,121.4723903,0.0239,0.1191,1827,0.0025,-0.0392,350873.0914,0.0267,0.1938
202104,ohio,222250,0.0186,0.1383,9690,-0.0028,-0.5497,9376,0.1194,0.1633,520,0.7568,0.3978,111.4614739,0.0348,0.1397,1647,0.0223,-0.0335,325324.8455,-0.0028,0.1851
202104,rhode island,399950,-0.0688,0.0127,986,-0.0247,-0.5806,1144,0.0476,0.3555,44,1.75,4.5,266.5071689,0.0024,0.1441,1546.5,-0.0506,-0.0836,882530.8173,-0.0522,0.3431
202104,virginia,369000,0.0056,0.0856,12635,0.057,-0.5293,12864,0.1845,0.2727,1312,-0.0655,1.2466,181.9335862,0.0132,0.1927,1965,0.0033,-0.0816,580626.6887,-0.0258,0.2254
202104,alaska,334500,0.0152,0.1436,1204,0.0515,-0.477,752,0.245,0.1124,60,-0.1176,2,193.4410562,0.005,0.1304,1737,0.0224,0.0058,425061.0051,-3.00E-04,0.2625
202104,pennsylvania,282286,0.02,0.2279,15330,0.0293,-0.4638,12760,0.2106,2.3264,1016,0.0809,2.9688,145.7534747,0.011,0.3006,1628,0.0162,-0.031,438361.1749,-0.0027,0.2952
202104,montana,435000,0.0199,0.1944,1952,0.0088,-0.6138,1244,0.178,0.135,44,-0.2667,-0.3125,218.2567251,0.0465,0.2095,2115,-0.0061,-0.0045,956767.6156,-0.0086,0.4479
202104,vermont,350000,0.0014,0.1814,1328,-0.0067,-0.608,776,0.1758,1.7714,52,0.4444,1.1667,186.6028349,0.0248,0.2404,1939,-0.0307,-0.0249,577795.3699,-0.0101,0.3225
202104,arizona,434900,-0.0271,0.214,6776,0.0679,-0.6704,8600,0.0804,-0.0196,648,0.0658,0.1912,226.8012859,0.0041,0.2351,2013,-0.0271,-0.0074,793447.7925,-0.0718,0.4231
202104,connecticut,407400,-0.0213,0.0749,10243,0.0889,-0.3577,5568,0.1476,0.866,280,-0.0411,1.5926,202.0801326,-0.0085,0.1524,2005,-0.0079,-0.052,916533.5026,-0.0348,0.2055
202104,tennessee,347959.5,0.0016,0.1603,7340,-0.0161,-0.6552,6908,0.2085,-0.1052,612,-0.1207,0.1769,161.4315215,0.0105,0.2009,1803.5,-0.0082,-0.0982,547085.2791,-0.0156,0.322
202104,indiana,232450,0.0571,0.0814,5550,-0.0013,-0.5971,5236,0.2143,0.0991,320,-0.0123,0.3115,119.7947924,0.027,0.1699,1827,0.0258,-0.0602,324038.0191,0.0228,0.1784
202104,new hampshire,409900,-0.0297,0.0992,1484,0.1166,-0.5913,1836,0.2079,0.5666,80,-0.0476,0.25,220.3802083,-0.0081,0.2007,1884.5,-0.004,-0.0375,587768.8035,-0.0817,0.2399
202104,arkansas,205500,0.028,0.0327,4828,-0.0354,-0.5883,2708,0.1117,-0.0465,216,0.2857,1.25,106.1184044,0.0372,0.0622,1849.5,-0.0139,-0.0457,317424.8813,0.007,0.1927
202104,north carolina,363345,-0.0228,0.1426,12296,-0.018,-0.6592,10272,0.0351,0.0388,1244,-0.1037,0.1692,159.7684626,0.0044,0.1699,1805.5,-0.0198,-0.0722,544063.9622,-0.0252,0.2772
202104,massachusetts,659900,0.0083,0.1998,7359,0.1128,-0.4203,8240,0.1554,0.9021,236,-0.0167,0.7353,380.2902056,0.0216,0.3667,1741.5,-0.0194,-0.1083,1248177.852,0.0065,0.4184
202104,delaware,386400,0.0136,0.1593,1348,0.009,-0.6147,1072,0.1167,0.3535,408,0.3784,2.5172,176.7646231,0.0038,0.1288,1986,0.0109,0.0068,526888.295,0.0182,0.1993
202104,florida,367450,0.0067,0.1089,53994,-0.0716,-0.6117,33192,0.0131,0.2051,4908,-0.0176,0.7886,225.15625,-0.0093,0.2269,1554,0.0124,-0.0918,857574.2232,-0.0121,0.3077
202104,california,794000,-0.0317,0.3459,36417,0.04,-0.4153,36664,0.0733,0.5475,1620,0.1441,0.1441,462,-0.0315,0.4378,1821,-0.0127,-0.013,1822281.98,-0.0666,0.4957
202104,utah,599450,0.0337,0.378,2999,0.0578,-0.7126,3980,0.1384,-0.0905,284,0.4792,-0.1548,236.0209022,0.0059,0.3762,2542,0.0176,-0.013,1310242.665,-0.0577,0.7951
202104,north dakota,254900,0.0221,0.0851,1718,0.019,-0.4133,800,0.105,0.1111,128,0.28,1.9091,121.7656175,0.0255,0.0794,2100.5,2.00E-04,-0.0026,299824.8058,0.0122,0.093
202104,washington,565495,0.0107,0.1918,5777,0.1239,-0.56,8840,0.2257,0.4023,632,0.4107,0.0533,299.9799323,0.0072,0.2852,1846,0.0221,-0.0873,813812.0268,-0.0173,0.2558
202104,new mexico,286000,0.0214,0.0858,3675,-0.0147,-0.4223,1876,0.0353,0.1904,192,0.3714,0.7778,142.8259389,0.0211,0.0746,1961.5,0.0018,0.0044,462004.7569,1.00E-04,0.2067
202104,oklahoma,229700,-0.0152,0.0211,4994,-0.0256,-0.599,3448,0.0577,-0.1123,324,-0.19,0.7234,114.9060067,0.0037,0.044,1885.5,-0.0159,-0.0251,352008.5966,-0.0158,0.2031
202104,oregon,499450,0.0049,0.1724,4837,0.0621,-0.6121,5624,0.1785,0.1746,1368,5.1071,-0.0339,273.8997921,0.0255,0.2286,1864,-0.0024,-0.0451,698554.6001,-0.0192,0.2518
202104,south carolina,298344,0.0368,0.0638,8960,-0.0759,-0.6563,5804,0.0133,-0.0523,1780,-0.188,0.9264,141.8057341,-0.0065,0.1103,1657,0.0175,-0.0466,507770.0055,0.0269,0.2035
202104,south dakota,262507.5,0.04,0.0505,1858,0.0815,-0.4545,1016,0.1092,-0.1211,64,0.6,2.2,146.8332362,0.032,0.1274,1773.5,0.0048,-0.0863,330244.9679,0.0242,0.0326
202104,district of columbia,564900,0.0452,-0.1753,1567,0.0645,0.2397,1188,0.2073,0.9286,28,1.3333,0.75,589.4986082,-0.0139,0.1393,959,0.0213,-0.2854,964950.7697,-0.0015,-0.0495
202104,iowa,220000,-0.0325,0.0233,7720,0.0606,-0.4186,4024,0.2718,0.0759,604,0.4245,0.8193,133.3574335,7.00E-04,0.0565,1568.5,-0.0076,-0.0345,263281.8504,-0.0011,0.0554
202104,nebraska,269475,-0.0193,0.0903,2444,-0.0298,-0.5096,1720,0.303,0.019,136,-0.3061,0.2593,130.3957464,0.0058,0.1203,1983.5,8.00E-04,0.0229,347359.9011,0.004,0.1958
202103,florida,362000,0.0343,0.0649,59897,-0.1484,-0.5651,33736,0.0244,-0.2242,5024,-0.2208,0.4673,224.96875,0.0288,0.2101,1540,-0.0065,-0.1114,855617.9978,0.0437,0.2562
202103,oregon,492500,0.0052,0.148,4554,0.0476,-0.583,5008,0.3564,-0.2,228,0.14,-0.8371,265.3331787,9.00E-04,0.1936,1855,-8.00E-04,-0.0509,703829.5979,-0.0078,0.2399
202103,minnesota,324751,0.0246,0.0736,7796,0.0167,-0.4975,6376,0.3372,-0.2715,388,-0.2177,0.5397,172.4028409,0.0045,0.144,1888,0.0178,-0.0626,441296.7996,0.0201,0.1105
202103,wyoming,277500,0.0165,0.0341,1420,-0.0773,-0.4345,596,0.0719,-0.2359,36,0.2857,0.125,130.2575156,-6.00E-04,0.0501,2121,0.011,0.0074,684702.1501,0.0625,-0.0172
202103,new hampshire,417450,-1.00E-04,0.1313,1350,0.0757,-0.6175,1564,0.5394,-0.097,112,0.75,0.4737,220.0570379,-0.0176,0.2171,1884,0.0019,-0.0388,629367.8929,0.0036,0.3264
202103,virginia,366950,0.0484,0.086,12033,0.0023,-0.5223,10920,0.3872,-0.1858,1404,0.0867,0.7727,179.1803206,0.0226,0.182,1958.5,0.0062,-0.0837,592280.2182,0.0232,0.2409
202103,louisiana,261305,0.0152,0.1345,8061,-0.0631,-0.517,3404,-0.0047,-0.3299,360,-0.2437,-0.0526,129.3280391,0.0112,0.0849,1952,8.00E-04,0.0161,368476.3767,0.021,0.2074
202103,iowa,227400,-0.0196,0.0754,7318,0.0162,-0.4443,3444,0.3185,-0.2622,476,0.3077,0.9194,133.258009,-0.0257,0.0661,1580.5,-9.00E-04,-0.0211,263567.596,0,0.0712
202103,illinois,237000,0.0533,-0.0102,26163,-0.0426,-0.4513,14688,0.2469,-0.2405,628,0.068,0.9873,122.875,0.0463,0.0539,1509,-0.004,-0.1277,407036.5975,0.0317,0.1369
202103,nebraska,274283.5,0.0283,0.1431,2538,-0.0477,-0.4805,1360,0.3386,-0.3818,196,0.0652,0.6333,128.8984538,0.0314,0.0951,1979,0.0191,0.0359,341515.7111,0.0318,0.0942
202103,montana,422500,0.0073,0.1988,1982,-0.0232,-0.586,1084,0.3897,-0.2534,64,0.2308,0.7778,206.9883272,0.0455,0.1757,2116.5,-0.0108,0.0079,953881.1363,0.006,0.4511
202103,nevada,375000,0.0714,0.0731,5344,-0.1177,-0.4295,4072,0.1041,-0.1683,400,0.2195,0.1905,208.7205005,0.0354,0.1295,1770.5,0.0175,-0.0674,745154.5195,0.0781,0.1983
202103,idaho,521235,0.0489,0.3631,1862,0.0992,-0.6548,2212,0.3791,-0.2809,104,-0.5094,-0.4091,254.8955959,0.0422,0.4,2230.5,0.0215,0.0253,1032403.013,-0.0416,0.671
202103,georgia,349950,0.0219,0.1669,22295,-0.0655,-0.6017,18756,0.1178,-0.2601,2456,-0.1203,0.0478,137.8658378,0.0289,0.2037,1850,-0.0096,-0.1028,522722.7502,0.0314,0.2594
202103,kansas,191000,0.0037,0.0079,3218,-0.0571,-0.5774,2312,0.5171,-0.2293,280,0.0606,1,102.2828362,0.0155,0.0965,1864.5,-0.0254,-0.0574,313015.7105,-0.023,0.101
202103,hawaii,642000,0.0039,-0.0258,5098,-0.0387,-0.0958,1600,0.0499,-0.0099,100,-0.0741,1.0833,568.2161371,-0.0038,0.0765,1120,0,-0.1069,1292229.908,0.0074,-0.0311
202103,maryland,357500,0.0216,0.0303,6117,0.0492,-0.5691,6892,0.479,-0.1205,560,0.2069,0.129,192.2380952,0.0191,0.1316,1694,0.011,-0.1006,540721.3952,-0.0049,0.1586
202103,tennessee,339950,0.0226,0.1446,7734,-0.087,-0.6204,6132,0.0781,-0.361,788,0.1657,0.0207,158.3435143,0.0121,0.2068,1814,-0.0063,-0.093,539162.762,0.028,0.2985
202103,connecticut,414950,0.0375,0.1065,9577,0.0412,-0.438,4964,0.4532,-0.0469,292,0.2586,1.3548,202.9762338,0.0181,0.164,2013,-0.0113,-0.0471,943623.9491,-0.0108,0.2736
202103,mississippi,223450,0.0054,0.09,4385,-0.0737,-0.5281,1820,0.1347,-0.3053,168,0.0244,0.0769,104.1849158,-2.00E-04,0.0623,1993,-0.0037,-0.0035,305113.1702,0.0041,0.149
202103,indiana,217450,0.0379,0.0379,5667,-0.0784,-0.5839,4468,0.2288,-0.3335,340,0.4655,0.8889,115.9388736,0.0406,0.1523,1781,-0.0017,-0.0822,311445.8596,0.0398,0.1373
202103,utah,577450,-0.0367,0.2834,2835,0.0183,-0.6809,3564,0.2549,-0.2642,216,-0.325,-0.5304,234.0268925,-0.0091,0.3433,2488,-0.0168,-0.0487,1368883.427,-0.0166,0.6674
202103,oklahoma,230695,0.0453,0.0491,5158,-0.103,-0.582,3260,0.3361,-0.3347,400,0.1236,1.9412,114.4873998,0.0261,0.0508,1898,0.0226,-0.0115,352849.8315,0.0449,0.2234
202103,north dakota,248950,0.0375,0.0885,1700,-0.0449,-0.401,728,0.4444,-0.1947,100,-0.359,1.0833,118.8807619,0.0179,0.0706,2100,0.0072,0.0048,296223.5818,0.0234,0.0888
202103,michigan,262450,0.05,0.1713,11269,-0.0543,-0.5939,9136,0.3579,-0.2356,648,0.2756,0.5577,153.3241278,0.0277,0.1931,1636.5,0.008,-0.0139,410195.6178,0.0397,0.2814
202103,wisconsin,277000,0.028,0.0658,6483,-0.027,-0.5669,4572,0.4059,-0.2923,236,0.3409,0.8438,150.8100873,0.0106,0.1257,1733,0.0194,-0.0372,393480.6181,0.0194,0.1326
202103,rhode island,429000,-0.0304,0.0861,1026,-0.0077,-0.5658,1124,0.4337,-0.0906,16,-0.5,1,265.0090032,-0.0031,0.1417,1605,-0.0056,-0.057,917678.3864,-0.028,0.4227
202103,delaware,377500,0.0523,0.1408,1338,-0.0564,-0.628,960,0.3187,-0.2079,296,-0.1591,0.5102,175.7191109,0.0237,0.1294,1964.5,0.0176,-0.0028,507385.0861,0.0261,0.1539
202103,south carolina,285495,0.0248,0.0134,10070,-0.1487,-0.603,5972,-0.0274,-0.3158,2436,-0.0081,1.8863,141.5578274,0.0251,0.101,1626,0.0074,-0.0759,484215.4658,0.0404,0.1364
202103,arkansas,199900,-3.00E-04,0.0307,5078,-0.0478,-0.5725,2496,0.2023,-0.318,176,0.1,0.2571,102.6968456,0.0033,0.04,1873.5,-0.0137,-0.0278,310081.2563,0.0175,0.1717
202103,new york,586964,0.0146,0.185,50784,-0.0214,-0.1249,16704,0.3773,0.0158,880,0.1828,0.746,237.6559808,0.0092,0.413,1324,-0.0141,-0.0888,1295947.079,0.0114,0.1841
202103,kentucky,242450,0.0544,0.1048,4892,-0.0618,-0.5625,3196,0.2723,-0.2273,204,-0.1774,0.8889,118.6790004,0.0196,0.1134,1821,0.0058,-0.0337,337531.8894,0.0374,0.1677
202103,west virginia,159450,0.0092,-0.0429,2909,-0.0691,-0.5352,1268,0.3783,-0.2055,76,-0.05,0.5833,84.10542821,0.0181,0.0097,1569,-0.0044,-0.0427,253698.9613,0.019,0.0996
202103,washington,547500,0.0244,0.1575,5454,0.074,-0.5411,8060,0.4528,-0.108,448,0.1789,-0.3946,293.7788018,0.031,0.2735,1807,0.0039,-0.1052,819800.4383,0.0073,0.2456
202103,colorado,560000,0.0128,0.0927,8354,-0.0112,-0.5064,7968,0.2592,-0.1942,592,-0.3333,-0.2086,269.4535482,0.0162,0.2699,2071.5,0.0102,-0.1302,1345721.224,0.0154,0.3572
202103,new mexico,280000,0.0027,0.0687,3730,-0.0329,-0.4042,1832,0.0931,-0.1158,140,-0.3636,1.0588,140.062273,0.0094,0.0667,1955.5,0.009,-0.0038,459578.984,0.0245,0.1922
202103,vermont,349000,0.0449,0.2039,1354,-0.0789,-0.6179,668,0.237,0,36,-0.3571,0.8,180.7267812,0.0427,0.2127,1998,0.0068,0.0055,575378.2998,0.0193,0.3323
